origin,destination,weight,PROVINCIA ORIGEN,PROVINCIA DESTINO
04,15,8.971885954512538e-05,Almería,A Coruña
04,34,2.5633959870035824e-05,Almería,Palencia
04,30,0.11973622655293734,Almería,Murcia
04,03,0.01504072595374352,Almería,Alicante/Alacant
04,43,0.0015316291022346405,Almería,Tarragona
04,46,0.00785680870016598,Almería,Valencia/València
04,45,0.0012047961138916838,Almería,Toledo
04,44,0.0001730292291227418,Almería,Teruel
04,09,0.00023711412879783136,Almería,Burgos
04,27,0.0001153528194151612,Almería,Lugo
04,24,7.049338964259852e-05,Almería,León
04,13,0.0012240215837942107,Almería,Ciudad Real
04,35,0.0001602122491877239,Almería,Las Palmas
04,37,0.0002050716789602866,Almería,Salamanca
04,40,0.0001730292291227418,Almería,Segovia
04,49,3.204244983754478e-05,Almería,Zamora
04,42,6.408489967508956e-06,Almería,Soria
01,15,0.000442185807758118,Araba/Álava,A Coruña
01,09,0.06792999365559493,Araba/Álava,Burgos
01,26,0.07265945925161654,Araba/Álava,La Rioja
01,39,0.00804906339919125,Araba/Álava,Cantabria
01,45,0.0004550027876931359,Araba/Álava,Toledo
01,49,0.0005319046673032434,Araba/Álava,Zamora
01,08,0.003018398774696718,Araba/Álava,Barcelona
01,40,0.00022429714886281347,Araba/Álava,Segovia
01,25,0.0006152150368808598,Araba/Álava,Lleida
01,10,0.0002178886588953045,Araba/Álava,Cáceres
01,50,0.0023711412879783137,Araba/Álava,Zaragoza
01,07,0.000294790538505412,Araba/Álava,Balears
01,32,1.922546990252687e-05,Araba/Álava,Ourense
01,12,0.00028197355857039407,Araba/Álava,Castellón/Castelló
01,14,0.0,Araba/Álava,Córdoba
01,28,0.007946527559711106,Araba/Álava,Madrid
01,20,0.05094108675172869,Araba/Álava,Gipuzkoa
01,31,0.026370936216299354,Araba/Álava,Navarra
01,46,0.0009997244349313971,Araba/Álava,Valencia/València
01,34,0.0007177508763610032,Araba/Álava,Palencia
01,06,0.00026915657863537615,Araba/Álava,Badajoz
01,47,0.0010702178245739957,Araba/Álava,Valladolid
01,24,0.0007305678562960211,Araba/Álava,León
01,38,0.0006408489967508956,Araba/Álava,Santa Cruz de Tenerife
01,03,0.0013970508129169524,Araba/Álava,Alicante/Alacant
01,30,0.00023711412879783136,Araba/Álava,Murcia
01,42,0.00038450939805053736,Araba/Álava,Soria
01,17,0.0003268329883429568,Araba/Álava,Girona
01,16,5.76764097075806e-05,Araba/Álava,Cuenca
01,41,0.00012816979935017912,Araba/Álava,Sevilla
01,02,1.922546990252687e-05,Araba/Álava,Albacete
01,13,0.00010894432944765226,Araba/Álava,Ciudad Real
01,04,1.2816979935017914e-05,Araba/Álava,Almería
01,48,0.13741725037329455,Araba/Álava,Bizkaia
01,22,0.0023455073281082777,Araba/Álava,Huesca
01,27,0.0001153528194151612,Araba/Álava,Lugo
01,33,0.0009100055753862718,Araba/Álava,Asturias
01,11,0.0001153528194151612,Araba/Álava,Cádiz
01,19,0.0001730292291227418,Araba/Álava,Guadalajara
01,36,0.00033964996827797465,Araba/Álava,Pontevedra
01,43,0.00040373486795306423,Araba/Álava,Tarragona
01,44,0.00010894432944765226,Araba/Álava,Teruel
01,37,0.0004101433579205732,Araba/Álava,Salamanca
01,18,5.76764097075806e-05,Araba/Álava,Granada
01,05,0.000147395269252706,Araba/Álava,Ávila
01,29,0.0003588754381805015,Araba/Álava,Málaga
01,23,0.00012816979935017912,Araba/Álava,Jaén
01,35,0.0002178886588953045,Araba/Álava,Las Palmas
33,15,0.01154169043148363,Asturias,A Coruña
33,03,0.0022878309184006973,Asturias,Alicante/Alacant
33,48,0.008452798267144313,Asturias,Bizkaia
33,29,0.0006985254064584762,Asturias,Málaga
33,05,0.0008651461456137091,Asturias,Ávila
33,52,4.485942977256269e-05,Asturias,Melilla
33,07,0.0014419102426895152,Asturias,Balears
33,01,0.0015444460821696585,Asturias,Araba/Álava
33,40,0.0008779631255487271,Asturias,Segovia
33,26,0.0014419102426895152,Asturias,La Rioja
33,43,0.0006985254064584762,Asturias,Tarragona
33,14,0.00022429714886281347,Asturias,Córdoba
33,11,0.00041655184788808215,Asturias,Cádiz
33,06,0.00037169241811551944,Asturias,Badajoz
33,51,3.845093980505373e-05,Asturias,Ceuta
33,12,0.0008266952058086554,Asturias,Castellón/Castelló
33,22,0.0011343027242490852,Asturias,Huesca
33,08,0.005460033452317631,Asturias,Barcelona
33,34,0.0025377620271335465,Asturias,Palencia
33,31,0.002185295078920554,Asturias,Navarra
33,50,0.0024160007177508763,Asturias,Zaragoza
33,19,0.000595989566978333,Asturias,Guadalajara
33,30,0.0009164140653537808,Asturias,Murcia
33,20,0.0022365629986606256,Asturias,Gipuzkoa
33,45,0.0010766263145415046,Asturias,Toledo
33,18,0.00042936882782310007,Asturias,Granada
33,16,0.0004229603378555911,Asturias,Cuenca
33,04,0.0002050716789602866,Asturias,Almería
33,38,0.00033324147831046574,Asturias,Santa Cruz de Tenerife
33,21,0.0002755650686028851,Asturias,Huelva
33,13,0.0002050716789602866,Asturias,Ciudad Real
33,02,0.0002178886588953045,Asturias,Albacete
33,42,5.126791974007165e-05,Asturias,Soria
33,27,0.07765167293630602,Asturias,Lugo
33,24,0.05364546951801747,Asturias,León
33,28,0.04225758284575405,Asturias,Madrid
33,39,0.059605365187800796,Asturias,Cantabria
33,36,0.0046141127766064485,Asturias,Pontevedra
33,25,0.0005319046673032434,Asturias,Lleida
33,49,0.0027236082361913063,Asturias,Zamora
33,47,0.006030389059425928,Asturias,Valladolid
33,37,0.0010702178245739957,Asturias,Salamanca
33,10,0.0007113423863934941,Asturias,Cáceres
33,46,0.002614663906743654,Asturias,Valencia/València
33,32,0.0015380375922021494,Asturias,Ourense
33,17,0.00033964996827797465,Asturias,Girona
33,35,0.0009035970854187629,Asturias,Las Palmas
33,09,0.003249104413527041,Asturias,Burgos
33,41,0.0015957140019097302,Asturias,Sevilla
33,44,0.000147395269252706,Asturias,Teruel
06,28,0.057625141787840534,Badajoz,Madrid
06,16,0.0005254961773357345,Badajoz,Cuenca
06,39,0.00033964996827797465,Badajoz,Cantabria
06,40,0.00021148016892779555,Badajoz,Segovia
06,08,0.0031593855539819153,Badajoz,Barcelona
06,36,0.0002050716789602866,Badajoz,Pontevedra
06,13,0.006568702216696681,Badajoz,Ciudad Real
06,05,0.0009933159449638882,Badajoz,Ávila
06,19,0.001313740443339336,Badajoz,Guadalajara
06,31,0.0003781009080830284,Badajoz,Navarra
06,38,8.971885954512538e-05,Badajoz,Santa Cruz de Tenerife
06,27,0.00012176130938267016,Badajoz,Lugo
06,17,0.0004742282575956627,Badajoz,Girona
06,25,0.00019225469902526868,Badajoz,Lleida
06,29,0.005152425933877201,Badajoz,Málaga
06,41,0.05993219817614376,Badajoz,Sevilla
06,14,0.015508545721371675,Badajoz,Córdoba
06,21,0.017822010599642404,Badajoz,Huelva
06,30,0.0011278942342815763,Badajoz,Murcia
06,04,0.0006152150368808598,Badajoz,Almería
06,03,0.0015572630621046764,Badajoz,Alicante/Alacant
06,48,0.0010766263145415046,Badajoz,Bizkaia
06,37,0.0032555129034945495,Badajoz,Salamanca
06,15,0.0006857084265234583,Badajoz,A Coruña
06,22,0.000294790538505412,Badajoz,Huesca
06,49,0.0004934537274981897,Badajoz,Zamora
06,24,0.0004229603378555911,Badajoz,León
06,33,0.0007113423863934941,Badajoz,Asturias
06,02,0.0004742282575956627,Badajoz,Albacete
06,09,0.0003781009080830284,Badajoz,Burgos
06,44,1.922546990252687e-05,Badajoz,Teruel
06,42,0.00017943771909025076,Badajoz,Soria
06,52,0.0,Badajoz,Melilla
06,10,0.10094012547823357,Badajoz,Cáceres
06,50,0.001025358394801433,Badajoz,Zaragoza
06,18,0.0019994488698627942,Badajoz,Granada
06,45,0.007376171952602809,Badajoz,Toledo
06,20,0.0014483187326570241,Badajoz,Gipuzkoa
06,07,0.001159936684119121,Badajoz,Balears
06,46,0.0026659318264837255,Badajoz,Valencia/València
06,35,0.0003268329883429568,Badajoz,Las Palmas
06,11,0.0064084899675089565,Badajoz,Cádiz
06,47,0.001332965913241863,Badajoz,Valladolid
06,34,0.00021148016892779555,Badajoz,Palencia
06,23,0.0006408489967508956,Badajoz,Jaén
06,26,0.00037169241811551944,Badajoz,La Rioja
06,32,0.00023070563883032243,Badajoz,Ourense
06,12,0.00040373486795306423,Badajoz,Castellón/Castelló
06,43,0.000442185807758118,Badajoz,Tarragona
06,01,0.0003652839281480105,Badajoz,Araba/Álava
08,22,0.016950455964061188,Barcelona,Huesca
08,43,0.4068750280371436,Barcelona,Tarragona
08,29,0.005254961773357344,Barcelona,Málaga
08,48,0.005113974994072147,Barcelona,Bizkaia
08,11,0.002614663906743654,Barcelona,Cádiz
08,30,0.004825592945534244,Barcelona,Murcia
08,26,0.0025698044769710913,Barcelona,La Rioja
08,13,0.0010125414148664151,Barcelona,Ciudad Real
08,10,0.0005126791974007166,Barcelona,Cáceres
08,05,0.000435777317790609,Barcelona,Ávila
08,32,0.0004934537274981897,Barcelona,Ourense
08,28,0.04524393917061323,Barcelona,Madrid
08,12,0.014457553366700205,Barcelona,Castellón/Castelló
08,36,0.0017110668213248914,Barcelona,Pontevedra
08,01,0.0020443082996353568,Barcelona,Araba/Álava
08,41,0.005870176810238204,Barcelona,Sevilla
08,20,0.0035951628717725242,Barcelona,Gipuzkoa
08,47,0.0015188121222996227,Barcelona,Valladolid
08,19,0.001294514973436809,Barcelona,Guadalajara
08,16,0.0011407112142165943,Barcelona,Cuenca
08,02,0.001909730010317669,Barcelona,Albacete
08,14,0.0022686054484981704,Barcelona,Córdoba
08,42,0.0009228225553212897,Barcelona,Soria
08,33,0.002409592227783367,Barcelona,Asturias
08,27,0.00041655184788808215,Barcelona,Lugo
08,06,0.0016918413514223644,Barcelona,Badajoz
08,34,0.0001730292291227418,Barcelona,Palencia
08,52,2.5633959870035824e-05,Barcelona,Melilla
08,17,0.7102337176291151,Barcelona,Girona
08,25,0.16457002236563,Barcelona,Lleida
08,18,0.004133476029043277,Barcelona,Granada
08,15,0.0026531148465487077,Barcelona,A Coruña
08,03,0.01018949904833924,Barcelona,Alicante/Alacant
08,50,0.018808918054638784,Barcelona,Zaragoza
08,45,0.0018712790705126153,Barcelona,Toledo
08,40,0.00037169241811551944,Barcelona,Segovia
08,31,0.005504892882090193,Barcelona,Navarra
08,46,0.026838755983927508,Barcelona,Valencia/València
08,07,0.023724229859718154,Barcelona,Balears
08,24,0.0014483187326570241,Barcelona,León
08,38,0.0029414968950866108,Barcelona,Santa Cruz de Tenerife
08,35,0.0051203834840396565,Barcelona,Las Palmas
08,44,0.0038835449203104273,Barcelona,Teruel
08,23,0.0013585998731118988,Barcelona,Jaén
08,04,0.003627205321610069,Barcelona,Almería
08,39,0.0018328281307075614,Barcelona,Cantabria
08,09,0.001627756451747275,Barcelona,Burgos
08,21,0.0004678197676281538,Barcelona,Huelva
08,37,0.0011150772543465585,Barcelona,Salamanca
08,49,0.00033324147831046574,Barcelona,Zamora
08,51,3.845093980505373e-05,Barcelona,Ceuta
48,31,0.01662362297571823,Bizkaia,Navarra
48,28,0.02478803919432464,Bizkaia,Madrid
48,39,0.18873643803310627,Bizkaia,Cantabria
48,47,0.0018969130303826511,Bizkaia,Valladolid
48,34,0.002159661119050518,Bizkaia,Palencia
48,50,0.004255237338425947,Bizkaia,Zaragoza
48,14,0.0005639471171407881,Bizkaia,Córdoba
48,38,0.0015572630621046764,Bizkaia,Santa Cruz de Tenerife
48,08,0.008580968066494492,Bizkaia,Barcelona
48,37,0.0010509923546714688,Bizkaia,Salamanca
48,27,0.00073697634626353,Bizkaia,Lugo
48,03,0.001627756451747275,Bizkaia,Alicante/Alacant
48,17,0.00044859429772562694,Bizkaia,Girona
48,24,0.0018456451106425794,Bizkaia,León
48,44,0.00046141127766064486,Bizkaia,Teruel
48,18,0.0004229603378555911,Bizkaia,Granada
48,42,0.0005511301372057702,Bizkaia,Soria
48,45,0.0008395121857436733,Bizkaia,Toledo
48,43,0.0012240215837942107,Bizkaia,Tarragona
48,12,0.0012240215837942107,Bizkaia,Castellón/Castelló
48,19,0.0004550027876931359,Bizkaia,Guadalajara
48,05,0.00044859429772562694,Bizkaia,Ávila
48,16,0.00028838204853790303,Bizkaia,Cuenca
48,10,0.000442185807758118,Bizkaia,Cáceres
48,26,0.014053818498747142,Bizkaia,La Rioja
48,25,0.0022557884685631526,Bizkaia,Lleida
48,20,0.12035785007978571,Bizkaia,Gipuzkoa
48,01,0.1375838711124498,Bizkaia,Araba/Álava
48,09,0.047198528610703464,Bizkaia,Burgos
48,22,0.005607428721570337,Bizkaia,Huesca
48,46,0.0029607223649891377,Bizkaia,Valencia/València
48,35,0.00147395269252706,Bizkaia,Las Palmas
48,04,0.0003268329883429568,Bizkaia,Almería
48,21,4.485942977256269e-05,Bizkaia,Huelva
48,30,0.0007690187961010748,Bizkaia,Murcia
48,36,0.0004870452375306807,Bizkaia,Pontevedra
48,32,0.0007049338964259852,Bizkaia,Ourense
48,11,0.0004934537274981897,Bizkaia,Cádiz
48,29,0.0018456451106425794,Bizkaia,Málaga
48,49,0.000743384836231039,Bizkaia,Zamora
48,33,0.006145741878841089,Bizkaia,Asturias
48,07,0.0019353639701877048,Bizkaia,Balears
48,15,0.0014419102426895152,Bizkaia,A Coruña
48,41,0.0014098677928519705,Bizkaia,Sevilla
48,06,0.0005254961773357345,Bizkaia,Badajoz
48,40,0.0006088065469133509,Bizkaia,Segovia
48,23,0.0001153528194151612,Bizkaia,Jaén
48,02,5.126791974007165e-05,Bizkaia,Albacete
48,13,0.0003909178880180463,Bizkaia,Ciudad Real
09,28,0.04956326140871427,Burgos,Madrid
09,48,0.07702364091949014,Burgos,Bizkaia
09,31,0.004710240126119083,Burgos,Navarra
09,29,0.0009676819850938524,Burgos,Málaga
09,17,0.0003076075184404299,Burgos,Girona
09,45,0.0012688810135667733,Burgos,Toledo
09,46,0.0022686054484981704,Burgos,Valencia/València
09,13,0.0002178886588953045,Burgos,Ciudad Real
09,06,0.0002755650686028851,Burgos,Badajoz
09,14,0.00019225469902526868,Burgos,Córdoba
09,26,0.023724229859718154,Burgos,La Rioja
09,08,0.005415174022545068,Burgos,Barcelona
09,03,0.0013778253430144255,Burgos,Alicante/Alacant
09,04,0.0002050716789602866,Burgos,Almería
09,02,0.00026915657863537615,Burgos,Albacete
09,12,0.00021148016892779555,Burgos,Castellón/Castelló
09,24,0.0037169241811551945,Burgos,León
09,19,0.000743384836231039,Burgos,Guadalajara
09,49,0.0012816979935017913,Burgos,Zamora
09,39,0.03621437680639311,Burgos,Cantabria
09,50,0.008894984074902431,Burgos,Zaragoza
09,43,0.0010830348045090137,Burgos,Tarragona
09,22,0.0010061329248989062,Burgos,Huesca
09,16,0.0003460584582454836,Burgos,Cuenca
09,37,0.0017238838012599092,Burgos,Salamanca
09,33,0.003024807264664227,Burgos,Asturias
09,10,0.0003973263779855553,Burgos,Cáceres
09,07,0.0002499311087328493,Burgos,Balears
09,44,0.00012816979935017912,Burgos,Teruel
09,23,0.0003076075184404299,Burgos,Jaén
09,38,0.00038450939805053736,Burgos,Santa Cruz de Tenerife
09,18,0.00037169241811551944,Burgos,Granada
09,40,0.006613561646469243,Burgos,Segovia
09,01,0.07560095614670316,Burgos,Araba/Álava
09,20,0.00927308498298546,Burgos,Gipuzkoa
09,47,0.019436950071454663,Burgos,Valladolid
09,05,0.0006472574867184047,Burgos,Ávila
09,42,0.010830348045090137,Burgos,Soria
09,34,0.017995039828765148,Burgos,Palencia
09,30,0.0007241593663285121,Burgos,Murcia
09,21,4.485942977256269e-05,Burgos,Huelva
09,25,0.0004678197676281538,Burgos,Lleida
09,32,0.0006344405067833867,Burgos,Ourense
09,41,0.0007241593663285121,Burgos,Sevilla
09,27,0.00026915657863537615,Burgos,Lugo
09,36,0.0005319046673032434,Burgos,Pontevedra
09,15,0.000442185807758118,Burgos,A Coruña
09,11,4.485942977256269e-05,Burgos,Cádiz
09,35,0.00013457828931768808,Burgos,Las Palmas
39,46,0.0018071941708375256,Cantabria,Valencia/València
39,01,0.010638093346064867,Cantabria,Araba/Álava
39,08,0.0034477676025198183,Cantabria,Barcelona
39,47,0.01136225271239338,Cantabria,Valladolid
39,34,0.02019315188762072,Cantabria,Palencia
39,12,0.0006536659766859136,Cantabria,Castellón/Castelló
39,06,0.00026915657863537615,Cantabria,Badajoz
39,24,0.006863492755202092,Cantabria,León
39,31,0.004255237338425947,Cantabria,Navarra
39,19,0.0010509923546714688,Cantabria,Guadalajara
39,36,0.0006216235268483688,Cantabria,Pontevedra
39,27,0.0007305678562960211,Cantabria,Lugo
39,15,0.0013650083630794077,Cantabria,A Coruña
39,30,0.0003781009080830284,Cantabria,Murcia
39,32,0.00026915657863537615,Cantabria,Ourense
39,04,0.0001153528194151612,Cantabria,Almería
39,40,0.0006600744666534226,Cantabria,Segovia
39,28,0.03733586255070718,Cantabria,Madrid
39,49,0.0006023980569458419,Cantabria,Zamora
39,43,0.0009228225553212897,Cantabria,Tarragona
39,48,0.21850387393218537,Cantabria,Bizkaia
39,33,0.05927853219945784,Cantabria,Asturias
39,20,0.00749152477201797,Cantabria,Gipuzkoa
39,41,0.0007690187961010748,Cantabria,Sevilla
39,16,0.00035246694821299256,Cantabria,Cuenca
39,26,0.003614388341675051,Cantabria,La Rioja
39,22,0.001031766884768942,Cantabria,Huesca
39,17,0.0005639471171407881,Cantabria,Girona
39,11,0.0005062707074332076,Cantabria,Cádiz
39,42,0.00024352261876534032,Cantabria,Soria
39,35,0.0003652839281480105,Cantabria,Las Palmas
39,25,0.0009164140653537808,Cantabria,Lleida
39,51,1.2816979935017914e-05,Cantabria,Ceuta
39,09,0.0364963503649635,Cantabria,Burgos
39,37,0.0015059951423646047,Cantabria,Salamanca
39,50,0.003063258204469281,Cantabria,Zaragoza
39,13,0.0002050716789602866,Cantabria,Ciudad Real
39,10,0.0006985254064584762,Cantabria,Cáceres
39,03,0.0009612734951263435,Cantabria,Alicante/Alacant
39,07,0.0006023980569458419,Cantabria,Balears
39,05,0.0002627480886678672,Cantabria,Ávila
39,23,0.00012176130938267016,Cantabria,Jaén
39,45,0.0007754272860685837,Cantabria,Toledo
39,21,0.0002627480886678672,Cantabria,Huelva
39,44,0.00010894432944765226,Cantabria,Teruel
39,38,0.0001730292291227418,Cantabria,Santa Cruz de Tenerife
39,29,0.0006023980569458419,Cantabria,Málaga
39,18,4.485942977256269e-05,Cantabria,Granada
39,02,5.126791974007165e-05,Cantabria,Albacete
39,14,0.00012816979935017912,Cantabria,Córdoba
12,28,0.013092545003620797,Castellón/Castelló,Madrid
12,43,0.10855982004960171,Castellón/Castelló,Tarragona
12,01,0.0009100055753862718,Castellón/Castelló,Araba/Álava
12,25,0.0032811468633645855,Castellón/Castelló,Lleida
12,02,0.0016982498413898733,Castellón/Castelló,Albacete
12,03,0.011067462173887967,Castellón/Castelló,Alicante/Alacant
12,31,0.0014419102426895152,Castellón/Castelló,Navarra
12,42,0.0003076075184404299,Castellón/Castelló,Soria
12,13,0.0008074697359061286,Castellón/Castelló,Ciudad Real
12,11,0.0005319046673032434,Castellón/Castelló,Cádiz
12,14,0.0006344405067833867,Castellón/Castelló,Córdoba
12,35,8.331036957761642e-05,Castellón/Castelló,Las Palmas
12,39,0.00033324147831046574,Castellón/Castelló,Cantabria
12,26,0.0005703556071082972,Castellón/Castelló,La Rioja
12,21,0.00014098677928519704,Castellón/Castelló,Huelva
12,19,0.0005062707074332076,Castellón/Castelló,Guadalajara
12,33,0.00015380375922021495,Castellón/Castelló,Asturias
12,51,1.2816979935017914e-05,Castellón/Castelló,Ceuta
12,34,6.408489967508956e-06,Castellón/Castelló,Palencia
12,08,0.02682593900399249,Castellón/Castelló,Barcelona
12,04,0.0005447216472382613,Castellón/Castelló,Almería
12,29,0.0003076075184404299,Castellón/Castelló,Málaga
12,41,0.0010638093346064868,Castellón/Castelló,Sevilla
12,45,0.0007946527559711107,Castellón/Castelló,Toledo
12,07,0.0008202867158411464,Castellón/Castelló,Balears
12,06,0.00019225469902526868,Castellón/Castelló,Badajoz
12,40,7.049338964259852e-05,Castellón/Castelló,Segovia
12,05,5.76764097075806e-05,Castellón/Castelló,Ávila
12,32,6.408489967508956e-06,Castellón/Castelló,Ourense
12,37,8.331036957761642e-05,Castellón/Castelló,Salamanca
12,27,0.0,Castellón/Castelló,Lugo
12,10,3.845093980505373e-05,Castellón/Castelló,Cáceres
12,46,0.3109014822837295,Castellón/Castelló,Valencia/València
12,30,0.003024807264664227,Castellón/Castelló,Murcia
12,50,0.007286453093057683,Castellón/Castelló,Zaragoza
12,48,0.0008651461456137091,Castellón/Castelló,Bizkaia
12,20,0.0007690187961010748,Castellón/Castelló,Gipuzkoa
12,16,0.0017751517209999808,Castellón/Castelló,Cuenca
12,17,0.002409592227783367,Castellón/Castelló,Girona
12,44,0.03410598360708266,Castellón/Castelló,Teruel
12,22,0.001743109271162436,Castellón/Castelló,Huesca
12,15,0.00024352261876534032,Castellón/Castelló,A Coruña
12,23,0.0003781009080830284,Castellón/Castelló,Jaén
12,24,0.00023711412879783136,Castellón/Castelló,León
12,18,0.0006536659766859136,Castellón/Castelló,Granada
12,38,0.00038450939805053736,Castellón/Castelló,Santa Cruz de Tenerife
12,47,3.845093980505373e-05,Castellón/Castelló,Valladolid
12,49,0.00010894432944765226,Castellón/Castelló,Zamora
12,09,5.76764097075806e-05,Castellón/Castelló,Burgos
12,36,7.049338964259852e-05,Castellón/Castelló,Pontevedra
51,31,1.2816979935017914e-05,Ceuta,Navarra
51,41,0.0005575386271732792,Ceuta,Sevilla
51,50,0.00014098677928519704,Ceuta,Zaragoza
51,19,1.2816979935017914e-05,Ceuta,Guadalajara
51,30,5.126791974007165e-05,Ceuta,Murcia
51,33,1.922546990252687e-05,Ceuta,Asturias
51,16,1.922546990252687e-05,Ceuta,Cuenca
51,52,5.126791974007165e-05,Ceuta,Melilla
51,28,0.00028838204853790303,Ceuta,Madrid
51,04,0.0001602122491877239,Ceuta,Almería
51,18,0.0012240215837942107,Ceuta,Granada
51,29,0.0023967752478483493,Ceuta,Málaga
51,46,6.408489967508956e-05,Ceuta,Valencia/València
51,08,6.408489967508956e-06,Ceuta,Barcelona
51,11,0.013374518562191191,Ceuta,Cádiz
51,23,6.408489967508956e-05,Ceuta,Jaén
51,21,3.845093980505373e-05,Ceuta,Huelva
51,06,6.408489967508956e-06,Ceuta,Badajoz
51,14,1.2816979935017914e-05,Ceuta,Córdoba
51,26,1.2816979935017914e-05,Ceuta,La Rioja
51,03,1.2816979935017914e-05,Ceuta,Alicante/Alacant
13,02,0.03804079644713316,Ciudad Real,Albacete
13,28,0.12668302967771705,Ciudad Real,Madrid
13,20,0.00025633959870035824,Ciudad Real,Gipuzkoa
13,11,0.0015828970219747122,Ciudad Real,Cádiz
13,33,0.000890780105483745,Ciudad Real,Asturias
13,23,0.015072768403581065,Ciudad Real,Jaén
13,18,0.005915036240010767,Ciudad Real,Granada
13,40,0.00035246694821299256,Ciudad Real,Segovia
13,10,0.0013714168530469166,Ciudad Real,Cáceres
13,30,0.004409041097646162,Ciudad Real,Murcia
13,01,0.0003460584582454836,Ciudad Real,Araba/Álava
13,09,0.00041655184788808215,Ciudad Real,Burgos
13,05,0.0006344405067833867,Ciudad Real,Ávila
13,48,0.0007049338964259852,Ciudad Real,Bizkaia
13,08,0.004139884519010786,Ciudad Real,Barcelona
13,46,0.015969956999032316,Ciudad Real,Valencia/València
13,41,0.0052485532833898355,Ciudad Real,Sevilla
13,21,0.0010958517844440316,Ciudad Real,Huelva
13,12,0.0031593855539819153,Ciudad Real,Castellón/Castelló
13,35,0.000147395269252706,Ciudad Real,Las Palmas
13,03,0.009804989650288703,Ciudad Real,Alicante/Alacant
13,17,0.000595989566978333,Ciudad Real,Girona
13,50,0.0012496555436642466,Ciudad Real,Zaragoza
13,42,0.00044859429772562694,Ciudad Real,Soria
13,07,0.00046141127766064486,Ciudad Real,Balears
13,44,0.0005126791974007166,Ciudad Real,Teruel
13,38,0.0003460584582454836,Ciudad Real,Santa Cruz de Tenerife
13,25,0.00026915657863537615,Ciudad Real,Lleida
13,31,0.0005767640970758061,Ciudad Real,Navarra
13,36,4.485942977256269e-05,Ciudad Real,Pontevedra
13,06,0.006267503188223759,Ciudad Real,Badajoz
13,19,0.004537210896996341,Ciudad Real,Guadalajara
13,49,1.922546990252687e-05,Ciudad Real,Zamora
13,45,0.0719160744153855,Ciudad Real,Toledo
13,29,0.006363630537736394,Ciudad Real,Málaga
13,14,0.012925924264465564,Ciudad Real,Córdoba
13,16,0.016777426734938445,Ciudad Real,Cuenca
13,39,0.0004550027876931359,Ciudad Real,Cantabria
13,34,0.0001025358394801433,Ciudad Real,Palencia
13,04,0.0020443082996353568,Ciudad Real,Almería
13,43,0.0012368385637292285,Ciudad Real,Tarragona
13,47,0.0009035970854187629,Ciudad Real,Valladolid
13,15,0.0003973263779855553,Ciudad Real,A Coruña
13,22,0.00024352261876534032,Ciudad Real,Huesca
13,26,0.0005703556071082972,Ciudad Real,La Rioja
13,24,0.00028838204853790303,Ciudad Real,León
13,37,0.0002178886588953045,Ciudad Real,Salamanca
13,32,6.408489967508956e-06,Ciudad Real,Ourense
13,27,3.204244983754478e-05,Ciudad Real,Lugo
16,28,0.10441352704062343,Cuenca,Madrid
16,03,0.009798581160321194,Cuenca,Alicante/Alacant
16,05,0.000147395269252706,Cuenca,Ávila
16,42,0.000147395269252706,Cuenca,Soria
16,40,0.0005575386271732792,Cuenca,Segovia
16,34,0.0001602122491877239,Cuenca,Palencia
16,37,0.0001602122491877239,Cuenca,Salamanca
16,14,0.00040373486795306423,Cuenca,Córdoba
16,06,0.00018584620905775972,Cuenca,Badajoz
16,48,0.00014098677928519704,Cuenca,Bizkaia
16,23,0.001057400844638978,Cuenca,Jaén
16,26,0.00037169241811551944,Cuenca,La Rioja
16,33,0.00022429714886281347,Cuenca,Asturias
16,18,0.0006023980569458419,Cuenca,Granada
16,31,0.000147395269252706,Cuenca,Navarra
16,24,0.00016662073915523284,Cuenca,León
16,20,2.5633959870035824e-05,Cuenca,Gipuzkoa
16,01,0.0001153528194151612,Cuenca,Araba/Álava
16,45,0.02178886588953045,Cuenca,Toledo
16,19,0.011772396070313952,Cuenca,Guadalajara
16,02,0.0718391725357754,Cuenca,Albacete
16,30,0.002582621456906109,Cuenca,Murcia
16,21,0.00023711412879783136,Cuenca,Huelva
16,13,0.015091993873483592,Cuenca,Ciudad Real
16,35,7.690187961010748e-05,Cuenca,Las Palmas
16,44,0.003044032734566754,Cuenca,Teruel
16,49,7.690187961010748e-05,Cuenca,Zamora
16,12,0.004960171234851932,Cuenca,Castellón/Castelló
16,25,0.00012816979935017912,Cuenca,Lleida
16,47,0.0007562018161660569,Cuenca,Valladolid
16,32,5.126791974007165e-05,Cuenca,Ourense
16,10,5.126791974007165e-05,Cuenca,Cáceres
16,36,5.126791974007165e-05,Cuenca,Pontevedra
16,39,1.922546990252687e-05,Cuenca,Cantabria
16,46,0.09055837173086906,Cuenca,Valencia/València
16,43,0.0007241593663285121,Cuenca,Tarragona
16,17,0.0002627480886678672,Cuenca,Girona
16,50,0.0011471197041841032,Cuenca,Zaragoza
16,07,0.0004229603378555911,Cuenca,Balears
16,41,0.0006792999365559494,Cuenca,Sevilla
16,08,0.0036848817313176498,Cuenca,Barcelona
16,22,0.00031401600840793887,Cuenca,Huesca
16,09,0.0005831725870433151,Cuenca,Burgos
16,29,0.0006023980569458419,Cuenca,Málaga
16,04,0.0004678197676281538,Cuenca,Almería
16,27,8.331036957761642e-05,Cuenca,Lugo
16,15,0.00012176130938267016,Cuenca,A Coruña
