Fecha,cod_ine,provincia,Casos,Fallecidos,Hospitalizados,UCI,z_newCases
2020-04-03,25,Lleida,53,4,18,0,-0.3602589614584187
2020-04-03,26,La Rioja,218,16,42,0,0.46862651457747173
2020-04-03,27,Lugo,5,0,13,1,-0.4350867468734614
2020-04-03,28,Madrid,1857,183,895,61,-0.04628574213982669
2020-04-03,29,Málaga,75,8,26,2,-0.5177744996727667
2020-04-03,30,Murcia,44,7,34,4,-0.39331570986191206
2020-04-03,31,Navarra,117,18,72,5,-0.26914438934882645
2020-04-03,32,Ourense,80,10,27,2,0.009720127882121406
2020-04-03,33,Asturias,72,3,29,2,-0.32913378187894654
2020-04-03,34,Palencia,15,1,11,1,-0.4001204572205287
2020-04-03,35,Las Palmas,10,2,5,2,-0.40596113991045024
2020-04-03,36,Pontevedra,73,5,20,2,-0.32565000592590787
2020-04-03,37,Salamanca,100,14,24,0,-0.02530400680151862
2020-04-03,38,Santa Cruz de Tenerife,29,3,18,0,-0.33534505674136933
2020-04-03,39,Cantabria,68,2,16,0,-0.2578754893387833
2020-04-03,40,Segovia,54,6,21,1,0.019806522701684242
2020-04-03,41,Sevilla,57,15,25,5,-0.5858108562243663
2020-04-03,42,Soria,12,2,9,0,-0.3028910977732461
2020-04-03,43,Tarragona,104,8,21,4,-0.27822001041653777
2020-04-03,44,Teruel,28,3,7,2,-0.20719175811267276
2020-04-03,45,Toledo,191,15,81,4,-0.03940371837953553
2020-04-03,46,Valencia/València,158,24,63,7,-0.3604565756866306
2020-04-03,47,Valladolid,126,14,45,1,-0.17468401103175685
2020-04-03,48,Bizkaia,228,25,112,5,-0.2087030168197307
2020-04-03,49,Zamora,28,7,9,2,-0.20174254041322526
2020-04-03,50,Zaragoza,130,21,63,8,-0.29508847584437725
2020-04-03,51,Ceuta,11,1,0,0,-0.22002396653815987
2020-04-04,0,No consta,71,5,18,0,0.3594224429934337
2020-04-04,1,Araba/Álava,78,13,3,0,-0.154354862248654
2020-04-04,2,Albacete,43,26,31,1,-0.292110704860838
2020-04-04,3,Alicante/Alacant,61,17,27,4,-0.3897444102148435
2020-04-04,4,Almería,26,1,4,1,-0.4936880414685739
2020-04-04,5,Ávila,37,3,11,1,-0.11571531318062354
2020-04-04,6,Badajoz,28,2,5,2,-0.4144986727519894
2020-04-04,7,Balears,47,6,24,2,-0.40820248289497796
2020-04-04,8,Barcelona,843,144,373,33,-0.2855856140172168
2020-04-04,9,Burgos,24,9,10,0,-0.3908018643082537
2020-04-04,10,Cáceres,50,9,11,0,-0.24952066627767128
2020-04-04,11,Cádiz,22,5,5,0,-0.5796287295790885
2020-04-04,12,Castellón/Castelló,48,7,8,1,-0.307139371492058
2020-04-04,13,Ciudad Real,142,36,52,4,0.015728340427438453
2020-04-04,14,Córdoba,66,6,7,0,-0.36741406424736206
2020-04-04,15,A Coruña,80,7,49,4,-0.3334605153295929
2020-04-04,16,Cuenca,75,7,46,0,0.10521975810189253
2020-04-04,17,Girona,64,15,15,0,-0.3746045618029256
2020-04-04,18,Granada,78,9,14,5,-0.4143560065425866
2020-04-04,19,Guadalajara,31,4,17,2,-0.31284903388682295
2020-04-04,20,Gipuzkoa,51,6,14,2,-0.40066824805617984
2020-04-04,21,Huelva,11,3,4,0,-0.5672177971877758
2020-04-04,22,Huesca,17,4,5,0,-0.3833450902935208
2020-04-04,23,Jaén,43,7,16,2,-0.4466227641408457
2020-04-04,24,León,62,16,33,2,-0.2700557082635517
2020-04-04,25,Lleida,26,1,4,0,-0.4459506861846074
2020-04-04,26,La Rioja,99,11,34,0,-0.06139818238971339
2020-04-04,27,Lugo,12,0,1,1,-0.3877784470118424
2020-04-04,28,Madrid,879,145,604,52,-0.3372019858344064
2020-04-04,29,Málaga,73,7,16,0,-0.521958858676908
2020-04-04,30,Murcia,46,5,22,2,-0.39146813643197187
2020-04-04,31,Navarra,106,7,40,0,-0.28702310712065376
2020-04-04,32,Ourense,67,4,11,0,-0.07115956812725723
2020-04-04,33,Asturias,54,4,17,3,-0.3632947551245162
2020-04-04,34,Palencia,26,4,9,0,-0.30743615787347733
2020-04-04,35,Las Palmas,13,1,13,1,-0.3989902512843827
2020-04-04,36,Pontevedra,48,6,14,2,-0.37344849419066295
2020-04-04,37,Salamanca,129,20,36,2,0.11208987862816598
2020-04-04,38,Santa Cruz de Tenerife,24,2,8,1,-0.3467641992308295
2020-04-04,39,Cantabria,39,6,9,0,-0.3402617691261356
2020-04-04,40,Segovia,152,17,18,5,0.9633172404910049
2020-04-04,41,Sevilla,53,13,18,1,-0.5937870087498713
2020-04-04,42,Soria,44,10,13,1,0.23075396325173886
2020-04-04,43,Tarragona,63,6,16,3,-0.3459978070940146
2020-04-04,44,Teruel,10,1,5,0,-0.38658888135490616
2020-04-04,45,Toledo,114,24,44,4,-0.2598299910263836
2020-04-04,46,Valencia/València,168,22,56,7,-0.35536636899291213
2020-04-04,47,Valladolid,52,8,31,2,-0.37005601021743334
2020-04-04,48,Bizkaia,172,32,62,3,-0.272617743964507
2020-04-04,49,Zamora,11,2,9,0,-0.38083394521003067
2020-04-04,50,Zaragoza,75,15,38,5,-0.3641225841779943
2020-04-04,51,Ceuta,10,0,0,0,-0.2370773969394017
2020-04-05,0,No consta,45,3,20,2,-0.0687168112041538
2020-04-05,1,Araba/Álava,67,10,4,0,-0.19993849919922482
2020-04-05,2,Albacete,21,8,34,4,-0.39375634233122897
2020-04-05,3,Alicante/Alacant,51,12,20,5,-0.3974007249666478
2020-04-05,4,Almería,1,0,1,0,-0.5819372433467065
2020-04-05,5,Ávila,48,12,7,0,-0.008986638360944526
2020-04-05,6,Badajoz,13,0,9,0,-0.45252429855827153
2020-04-05,7,Balears,21,2,14,2,-0.44687220564589586
2020-04-05,8,Barcelona,544,132,262,26,-0.351850986534502
2020-04-05,9,Burgos,14,8,11,2,-0.42724999489659293
2020-04-05,10,Cáceres,21,14,18,2,-0.38337113382763927
2020-04-05,11,Cádiz,10,3,8,3,-0.6133260802779911
2020-04-05,12,Castellón/Castelló,20,8,16,1,-0.3649971416520958
2020-04-05,13,Ciudad Real,126,27,58,3,-0.04511435696273882
2020-04-05,14,Córdoba,11,2,8,1,-0.5547238747054379
2020-04-05,15,A Coruña,111,12,24,3,-0.28015251419769993
2020-04-05,16,Cuenca,44,6,32,5,-0.14839431113450213
2020-04-05,17,Girona,48,8,17,1,-0.40171136561910903
2020-04-05,18,Granada,28,5,14,2,-0.5675382451474034
2020-04-05,19,Guadalajara,30,5,17,1,-0.3189317366186055
2020-04-05,20,Gipuzkoa,30,5,7,0,-0.43468462558314636
2020-04-05,21,Huelva,4,4,4,0,-0.6120348047289137
2020-04-05,22,Huesca,7,6,0,1,-0.4391379318768385
2020-04-05,23,Jaén,14,5,9,1,-0.5831925196621748
2020-04-05,24,León,41,9,13,0,-0.3518484258054465
2020-04-05,25,Lleida,22,2,8,0,-0.4586457565144132
2020-04-05,26,La Rioja,86,11,21,0,-0.11930004004159075
2020-04-05,27,Lugo,12,3,3,0,-0.3877784470118424
2020-04-05,28,Madrid,597,194,472,38,-0.4210858107033957
2020-04-05,29,Málaga,24,11,8,2,-0.6244756542783729
2020-04-05,30,Murcia,19,14,12,1,-0.41641037773616485
2020-04-05,31,Navarra,173,19,36,5,-0.17812546251043293
2020-04-05,32,Ourense,22,4,8,3,-0.3511277466212602
